9.998366931186944973e-01,-3.090328777630508075e-02,-1.682360559095317717e-02,-5.706613988686222438e-03,-1.378627331986971218e-06,-2.868218313230277722e-03
-3.221145354030532449e-04,4.044140947029718075e-02,1.556817316629464758e-02,-1.998033778051739318e-01,1.247268796872319038e-05,-1.346959889141802202e-01
-5.327560680831202027e-04,4.774200766081117264e-02,4.596633069336058530e-01,-1.796499716746379871e+00,1.488413940643146031e-05,-1.196693508519550697e+00
1.360904358572403343e-03,1.325420222727649935e-02,1.136968858536474038e-02,1.835858736050210993e+00,5.017784981987888272e-07,5.732491772682519748e-01
1.218110387451560861e-01,-5.824082818122120031e+00,-1.090681345920828882e+00,4.352771531162408003e+00,9.866170039277509796e-01,4.943447409304079443e+00
2.180720653070323465e-05,2.485268642526539812e-02,-5.890517773155923460e-03,5.618178464222508411e-02,-5.667037095815521553e-08,1.004662287895158324e+00
