3.481283623510629532e-02,9.226778335686865173e-02
-3.810708646499232771e-02,1.443821904384444237e-02
-9.205471724371501185e-01,4.126795296677171487e-02
9.301360949767878417e-01,-2.993048719890942320e-03
8.557537819437897042e+00,1.107807301489835305e+00
3.636466982622334893e-02,1.026877414190000617e-04
